created_at,tweet_id,text,user_id,geo,coordinates,user_name,user_location,place,friend,followers,language
2017-02-04 02:12:11,827701254033915904,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,799095285721010176,,,Lara,America ,,4047,2568,en
2017-02-04 02:12:08,827701241723633664,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,956036035,,,Lovetta Thomson,USA,,1510,764,en
2017-02-04 02:12:05,827701229824286720,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",701399529057296384,,,Deplorablelatina,Newport Beach ca,,126,131,en
2017-02-04 02:12:02,827701217644204032,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2795213426,,,Indraneel Chatterjee,"New York, USA",,5037,17535,en
2017-02-04 02:11:42,827701134101979136,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",755587407278317569,,,Ann Phipps,"Abilene, TX",,63,16,en
2017-02-04 02:11:34,827701097963847680,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",1045558231,,,🍷😘🍊🐸,,,989,3405,en
2017-02-04 02:11:31,827701086265946112,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,2714909899,,,Eric Mckinnon,,,141,73,en
2017-02-04 02:11:22,827701050127822848,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",1911128472,,,Jonathan Roth,,,299,36,en
2017-02-04 02:11:10,827700998428844033,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",833007811,,,Angie Carpenter,"Marietta, Ohio",,646,291,en
2017-02-04 02:11:06,827700982502928385,"No Animal Abuse Occurred On ""A Dog's Purpose"" Set, Investigation Finds https://t.co/1M9GfuaWYV 👈   #DonaldTrump… https://t.co/eVTCerdKl3",1066746841,,,AMERICA NEWS,Estados Unidos,,66,1172,en
2017-02-04 02:10:51,827700916924977152,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,746123001104523266,,,Agent Jack Bauer,Lost,,320,239,en
2017-02-04 02:10:49,827700908670779392,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",3334900841,,,Angela 🕉🌏🕇,United States    ,,641,595,en
2017-02-04 02:10:26,827700814839955456,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",820660623679913984,,,Barre Wilks,United States,,298,358,en
2017-02-04 02:10:21,827700792668876806,RT @saul42: A Nervous George #Soros Lashes Out At #DonaldTrump:He Wants populace to panic! https://t.co/butrPnsMhN,4833630597,,,Martha Vineyards,,,3815,4279,en
2017-02-04 02:10:18,827700779565854720,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",796800126283030531,,,GoGo,"Milton, GA",,52,16,en
2017-02-04 02:09:32,827700585982001152,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",824675341637529601,,,HotmamaforTrump,"Texas, USA",,218,176,en
2017-02-04 02:09:12,827700502611759104,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,2802187231,,,Xavier Coronado,"Texas, USA",,380,317,en
2017-02-04 02:09:04,827700468826636288,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",827118162990727168,,,Big Lee,"Washington, DC",,206,19,en
2017-02-04 02:08:56,827700437063188484,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,534874681,,,Debra Monteleone,Pennsylvania,,353,45,en
2017-02-04 02:08:52,827700418356662272,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,94714570,,,Scott,,,56,16,en
2017-02-04 02:08:45,827700388895690753,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",46511110,,,Michelle,,,248,123,en
2017-02-04 02:08:41,827700371523039232,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,323493770,,,yorkie lover,"South Bend, IN",,660,389,en
2017-02-04 02:08:36,827700351683985408,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",71862569,,,Gerri,"Dallas, Texas",,313,798,en
2017-02-04 02:08:30,827700325100425216,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",3112858820,,,Nesquik,United Statesl,,1353,522,en
2017-02-04 02:08:28,827700318070767616,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,132220401,,,dessipmI,Houston,,1045,409,en
2017-02-04 02:08:10,827700241356972032,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",700133135850344448,,,▲Trump Stamina,"Lake Havasu City, AZ",,1000,1491,en
2017-02-04 02:08:02,827700207345397763,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,3078628110,,,The Daily Dish,Worldwide,,1356,4231,en
2017-02-04 02:08:01,827700205315354625,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",60896114,,,lipstick4life@43feet,"NC, USA",,279,276,en
2017-02-04 02:07:56,827700182309564417,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,815350332779798529,,,Robin2017,"Arkansas, USA",,50,39,en
2017-02-04 02:07:48,827700149900058624,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,34814778,,,Dave Van Kanegan,"Gilbert, AZ",,95,46,en
2017-02-04 02:07:46,827700144174804992,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,1871356207,,,Milburn Cherian,,,892,356,en
2017-02-04 02:07:37,827700103670546432,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,201950239,,,High Wide & Handsome,,,1165,1698,en
2017-02-04 02:07:34,827700091003793408,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,713583198026997760,,,Nichole Johnson,"Missouri, USA",,676,1163,en
2017-02-04 02:07:26,827700058359525377,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,2615614964,,,ria patti,,,16,0,en
2017-02-04 02:07:18,827700026214346753,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,2644889794,,,"media ,the enemy .","Louisiana, USA",,4969,2349,en
2017-02-04 02:07:15,827700013648195585,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",264946583,,,Pamela Hight,"Corpus Christi, Texas",,1990,1046,en
2017-02-04 02:07:07,827699978269257728,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,796806998054449153,,,🇺🇸MrsOorah1775🇺🇸,United States of America,,1028,515,en
2017-02-04 02:06:56,827699934543634432,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,2700533619,,,christopher paul,"Florida, USA",,45,39,en
2017-02-04 02:06:45,827699888427261952,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,719040260538179584,,,Donnie Rogers,,,14,5,en
2017-02-04 02:06:38,827699856172986368,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",393844737,,,Cherie,"Scottsdale, AZ",,49,36,en
2017-02-04 02:06:35,827699843393024002,"02-04 Your Friday Evening Briefing: Donald Trump, OJ Simpson, Syria #DonaldTrump https://t.co/OeDGzE7psu #donaldtrump",2777400420,,,Janine,Ohio,,30353,30130,en
2017-02-04 02:06:23,827699795997319168,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,926317914,,,Alexis In NH,Live Free Or Die,,2919,24055,en
2017-02-04 02:06:05,827699718197231616,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",24057071,,,😠#NotMYPresident!,"Miami Beach, FL",,3034,1106,en
2017-02-04 02:06:02,827699705803010048,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2419989138,,,ConservativeLatino,Arizona & California,,337,199,en
2017-02-04 02:05:47,827699642078896128,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",507646186,,,Kathleen Cunningham,,,136,67,en
2017-02-04 02:04:50,827699404878598145,RT @saul42: A Nervous George #Soros Lashes Out At #DonaldTrump:He Wants populace to panic! https://t.co/butrPnsMhN,786872411111231488,,,Anne C.,,,1901,1650,en
2017-02-04 02:04:41,827699367628914689,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",541833926,,,H P Drenckberg,"Whitemarsh Township, Montco PA",,3166,2983,en
2017-02-04 02:04:38,827699354681081857,A Nervous George #Soros Lashes Out At #DonaldTrump:He Wants populace to panic! https://t.co/butrPnsMhN,119161370,,,Tactical Investor,USA,,58666,102296,en
2017-02-04 02:04:30,827699318618542084,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",363424312,,,James V Campbell,"Huntsville, AL",,365,209,en
2017-02-04 02:04:27,827699307725877249,02-04 Think Hillary Clinton Will Crush Donald Trump in the General Election? Don&amp;#39;t #DonaldTrump https://t.co/8pgUd3haMG #donaldtrump,2777400420,,,Janine,Ohio,,30353,30130,en
2017-02-04 02:04:22,827699288704573440,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2396784606,,,Lottie Antonetti,"Las Vegas, NV",,186,146,en
2017-02-04 02:04:04,827699213064511488,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",952581745,,,jarhead@9122,"Oregon, USA",,132,54,en
2017-02-04 02:03:52,827699160325427200,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",413583598,,,Anti-Lem,"Regina, Saskatchewan",,1500,541,en
2017-02-04 02:03:41,827699116218077184,MSNBC Caught in Major Blunder on Live TV That May Immediately Result In Firing https://t.co/rMI8BxPJ18    🇺🇸… https://t.co/utm3S5Emvz,1080802346,,,AMERICAN NEWS,Estados Unidos,,1,1258,en
2017-02-04 02:03:40,827699109423312897,Trump Tells McConnell It’s Time to Go Nuclear for Nominees https://t.co/eyzM0Ufz8K    🇺🇸  #DonaldTrump https://t.co/G4f5V0flLU,1080802346,,,AMERICAN NEWS,Estados Unidos,,1,1258,en
2017-02-04 02:03:38,827699103626702849,"Milo Book Sales Skyrocket After Haters Burn Berkeley, Blame Him https://t.co/XgXKfRVYkn    🇺🇸  #DonaldTrump https://t.co/UOReQhtCEl",1080802346,,,AMERICAN NEWS,Estados Unidos,,1,1258,en
2017-02-04 02:03:37,827699097540784129,HUGE: Employment Nos. for 1st Month of Trump Admin in… Experts Say Went up “More Than Expected”… https://t.co/wSjBxCq9ND,1080802346,,,AMERICAN NEWS,Estados Unidos,,1,1258,en
2017-02-04 02:03:24,827699042444517376,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",296185492,,,Yao Noah Nash,Ghana ,,326,832,en
2017-02-04 02:03:20,827699027814649856,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",1244259794,,,Heather Parsons,,,186,39,en
2017-02-04 02:03:18,827699018679590912,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,327908487,,,JudyK,,,308,65,en
2017-02-04 02:03:14,827699003131359232,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",767477429732515840,,,Annie Llewellyn,,,805,191,en
2017-02-04 02:03:01,827698946285907968,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,2899542656,,,Betty Christian,,,83,12,en
2017-02-04 02:02:26,827698798982004737,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",292098147,,,DeplorableTara,"Illinois, USA",,2752,1973,en
2017-02-04 02:02:22,827698782825492480,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",820460399892004864,,,Settercrazy,,,72,81,en
2017-02-04 02:02:16,827698756355174400,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",3321655417,,,Elisa,"Laguna Niguel, CA",,65,51,en
2017-02-04 02:02:13,827698745898733569,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",46571329,,,Kelly 🍰,Connecticut,,354,355,en
2017-02-04 02:02:12,827698742513979392,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2217141020,,,Bradley,"Chandler, AZ",,473,509,en
2017-02-04 02:02:04,827698709077061632,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",17159030,,,AnnR,nd usa,,47,19,en
2017-02-04 02:01:49,827698643713028097,02-04 Donald Trump Responds to Gizmodo Report: &amp;#39;I&amp;#39;m One of Facebook&amp;#39;s Great Stars&amp;#39; #DonaldTrump https://t.co/fC542eRAs1,2777400420,,,Janine,Ohio,,30353,30130,en
2017-02-04 02:01:48,827698641393557504,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",3439408259,,,julia tambini,"New York, NY",,420,185,en
2017-02-04 02:01:44,827698623718752256,"RT @pittgriffin: Given a ladder, he missed a lay-up.
'#DonaldTrump Cannot Manage a Phone Call With a Longstanding Global Ally' https://t.co…",60065966,,,CatherineNacolMcCoin,"Houston, Austin & in between",,1022,709,en
2017-02-04 02:01:40,827698607340081152,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",56373247,,,Gayle,,,171,28,en
2017-02-04 02:01:37,827698593599414272,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",4903096802,,,Mary Cimiluca,"California, USA",,306,217,en
2017-02-04 02:01:36,827698588587274240,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",813561097051574272,,,Vicky Beal,"Florida, Ohio",,96,66,en
2017-02-04 02:01:32,827698575551381504,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",784872435770241024,,,Trump Babe,,,2363,1619,en
2017-02-04 02:01:31,827698568127406080,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",368960497,,,GAYLE CARMELLO,MONTANA ,,68,103,en
2017-02-04 02:01:28,827698554907025409,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",745709533528416256,,,eileen stocker,,,213,267,en
2017-02-04 02:01:26,827698550238744576,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",603192171,,,Carole Flint,Georgia,,69,132,en
2017-02-04 02:01:23,827698534606573568,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",821329351333580800,,,A.,"Lexington, NC",,203,47,en
2017-02-04 02:01:19,827698518227775492,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,3048380223,,,Nathan Booth,"Corona, CA",,157,101,en
2017-02-04 02:01:17,827698509528891394,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",29118781,,,Sandy Kuti," Tampa Bay, FL ☀️",,3661,3835,en
2017-02-04 02:01:13,827698493720399872,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2155929278,,,john elways teeth,,,31,72,en
2017-02-04 02:01:05,827698459775889408,#Eminem Has Choice Words For #DonaldTrump on New #BigSean Song - Listen Now!: Eminem is speaking his mind about… https://t.co/la9tWDb57h,138224760,,,Shirley Homan,Chicago IL,,319,418,en
2017-02-04 02:00:58,827698429874860032,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",354066196,,,JarJar456,USA,,1611,1518,en
2017-02-04 02:00:55,827698417220595712,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",703193233468186624,,,Joan Swensky,,,46,34,en
2017-02-04 02:00:51,827698403463290881,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",825010900277014528,,,አኜ ደመሳሽ 🔯💟🔯💟🔯,ኪዢ,,289,142,en
2017-02-04 02:00:46,827698381937995778,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",812692466415464448,,,News 365247,Everywhere,,0,206,en
2017-02-04 02:00:29,827698311050231808,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,263818897,,,Anna Sophia,Toronto,,836,984,en
2017-02-04 02:00:28,827698304628596736,LIVE: Reverse Gaslighting on #spreaker #america #donaldtrump #gaslight #immigration #muslim https://t.co/xRGelr9dun,24842304,,,JackNewtown,"Monticello, Ar.",,1342,990,en
2017-02-04 02:00:23,827698285301293056,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",805818720736182273,,,DRE,,,627,397,en
2017-02-04 02:00:22,827698278624010242,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",361545187,,,Tampa Mrs.,,,2285,2109,en
2017-02-04 02:00:12,827698236148371457,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",4759316077,,,Lynn Brust,"Kokomo, IN",,143,139,en
2017-02-04 02:00:11,827698234080509952,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",631636473,,,JOHN MERRITT,"MONROE,LA",,388,339,en
2017-02-04 02:00:02,827698197082447873,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",821306443512967168,,,とらんぷ,,,20,22,en
2017-02-04 01:59:46,827698130451832832,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",3878378117,,,👽🌟AstroPunk🌕🚀🛰,Drifting in Stardust,,1024,275,en
2017-02-04 01:59:40,827698104023580672,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,2432475792,,,Alex Anderson,,,177,141,en
2017-02-04 01:59:39,827698098126217217,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",3242027701,,,Janet Gareis,"California, USA",,108,52,en
2017-02-04 01:59:10,827697978324434944,OMG. The MSM = Michael Gary Scott! #mindblown #DonaldTrump #GorsuchForSCOTUS #MiloYiannopoulos https://t.co/gGNMJbqSAE,21891964,,,StressedYetBlessed,USA,,880,139,en
2017-02-04 01:59:07,827697966219685888,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",709294088,,,Emory Goodrich,"Florida, USA",,4834,2513,en
2017-02-04 01:59:00,827697935525765120,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",3405607821,,,FNC TWEET SHOW LIVE,Columbia Maryland,,990,515,en
2017-02-04 01:59:00,827697934498136064,#DonaldTrump is like having a swanky New Orleans jazz club with superb food &amp; amazing music turn into a rotting Russian torture chamber.,213926578,,,scottwalkerwatch,Madison Wisconsin,,341,1456,en
2017-02-04 01:58:58,827697929058209795,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,34130177,,,Scott Stanfield,"Auburn, AL",,1209,333,en
2017-02-04 01:58:53,827697905515511808,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",1492892822,,,Andrew11_54,"Toronto, Ont, Canada",,94,113,en
2017-02-04 01:58:50,827697893842759680,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2596671277,,,Storme Stone,Texas,,5060,4651,en
2017-02-04 01:58:33,827697822183079936,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",860759562,,,theresa stutzman,"pennsylvania, usa",,362,197,en
2017-02-04 01:58:32,827697820631076864,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2830554757,,,The Seeker,,,181,43,en
2017-02-04 01:58:27,827697797889658880,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,208053421,,,Vincent Herrera,"Roughest streets in Salem, NH",,152,88,en
2017-02-04 01:58:23,827697782643388416,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,246015335,,,Joshua Quentin Lance,"Half Acre, Tennessee ",,429,461,en
2017-02-04 01:58:19,827697763374755844,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,3825590651,,,Terri💫Bradshaw#1,"FlyOver, America",,4524,3837,en
2017-02-04 01:58:17,827697756194144256,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",206859596,,,Miss Cris🇺🇸💕🍀,"Fort Lauderdale, FL",,1711,668,en
2017-02-04 01:58:06,827697709918408705,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",388122292,,,onedovealone,United States,,607,694,en
2017-02-04 01:58:06,827697709658304512,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",787085265835819008,,,Debbie,,,107,60,en
2017-02-04 01:58:00,827697684849033216,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",738873561666879489,,,SimmaDonNah 🇺🇸🗽,In a Galaxy Far Far Away,,440,478,en
2017-02-04 01:57:55,827697664284192769,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",1457479842,,,Kristin Nelson,"Bellevue, WA",,1336,1451,en
2017-02-04 01:57:46,827697625499594752,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",440391170,,,Paul James,Texas,,2489,676,en
2017-02-04 01:57:46,827697623754764288,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",742746435955875840,,,Richard J. Carnevale,,,290,464,en
2017-02-04 01:57:45,827697620508372992,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",803061157405802497,,,Conservativlibrarian,"Houston, Texas",,359,252,en
2017-02-04 01:57:27,827697544050401280,He's this: https://t.co/lSbhKxjnVf #DonaldTrump #stopTrump #SNL #amwriting,6429082,,,Kevin Hall,Kentucky,,1129,796,en
2017-02-04 01:57:26,827697540984365057,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2271013640,,,Peter Abdallah,,,1899,535,en
2017-02-04 01:57:16,827697500979068928,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",3406418453,,,Jeanne Tall,,,200,331,en
2017-02-04 01:57:11,827697477411360770,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,822503557173678080,,,Любаша Смирнова,,,68,9,en
2017-02-04 01:57:05,827697455764537345,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",2168006457,,,Dolly Davis,,,128,45,en
2017-02-04 01:57:02,827697442640523266,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",110446111,,,Geronimo,"Texas City, TX",,4997,2782,en
2017-02-04 01:57:00,827697431894634496,"RT @FoxNews: Jim Gray: ""[Tom Brady] is a loyal, honorable guy, and he is not going to give up on #DonaldTrump, particularly after he defend…",1084021878,,,TJ Sunrise,,,372,289,en
2017-02-04 01:56:55,827697411783000065,RT @FoxNews: Here's what President #DonaldTrump did in week two of his presidency. https://t.co/glJLO2tlPA,751552860303683584,,,Superyaya,"Smyrna, TN",,264,305,en
